product_name,category,star_rating,review_title,review_text,helpful_votes,total_votes,verified_purchase,cognitive_label,source_file,marketplace,customer_id,review_id,product_id,product_parent,vine,review_date
"Majestic Pure Essential Oil, 100% Pure and Natural with Therapeutic Grade, Premium Quality Oil 4fl",Beauty,1.0,Chemical smell,"I was really hoping that the negative reviews were wrong - they weren't. This product smells very chemically and cleaner like. I diffuse lemon, peppermint and lavendar daily for allergies and this morning my husband and I woke up sneezing (this hasn't happened in over two years since I started using oils). I am sadly very disappointed but I guess you get what you pay for. I will be returning this item.",3.0,5.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
I ENVY BY KISS STRIP FALSE EYELASHES BLACK KPE33 BEYOND NATURALE01 DEMI WISPIES,Beauty,1.0,One Star,"Very soft I don't like it, sorry",0.0,3.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
Mini Portable Anti-aging Dot Matrix RF Skin Lift Therma RF Fractional Home Use,Beauty,1.0,One Star,I have used frequency generators for other uses successfully but this one didn't work for me.,0.0,1.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
Michel Mercier Sparkle Detangling Brush,Beauty,1.0,I can't actually rate this item as I ordered this ...,I can't actually rate this item as I ordered this item and received a different item.  The barcode label indicated the correct item but was affixed to a different brush.  No option to exchange only return.,0.0,0.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
"8 Color 23"" Straight Full Head Clip in Hair Extensions Wwii101 (Dark Brown)",Beauty,1.0,One Star,Not at all what I was expecting,0.0,0.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
"Eucalyptus Mint & Warm French Vanilla -17 Oz– Hot Tub Aroma Therapy Fragrance Crystals – All Natural Minerals, Salts for Spa, Whirlpool",Beauty,1.0,you would have to use half the jar to smell ...,you would have to use half the jar to smell anything in the hot tub it dose make your skin soft,0.0,0.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
"Conair Infiniti Pro Spin Air Rotating Styler Hot Air Brush, 2 Inch, Ombre",Beauty,1.0,One Star,Stopped working after 2 months of use,0.0,0.0,N,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
Derm Exclusive Anti-Aging Introductory Collection – 30 day supply,Beauty,1.0,SHARK IN A WHITE DOCTOR'S SUIT-BEWARE.!!!!!!!!!,SHARK TANK SELL...BUYERS BEWARE...I ORDERED THIS AND IT WAS A DISASTER ON MY SKIN..THE DOCTOR'S HYPE WAS SO UNETHICAL THAT IS WHY IT IS AN INFOCOMERCIAL..AND THEY KEEP BILLING YOU MONTHLY ON THIS $39.00 SCAM IF YOU HAVEN'T READ THE FINE PRINT..DEBORAH NORVILLE HAS HAD PLASTIC SURGERY DONE TO HER FACE BY A WELL KNOWN DOCTOR...<br />PLEASE LADIES...THE PRODUCTS STICKS TO YOUR FACE LIKE SMALL DOTS OF GLUE AND UNDER YOUR MAKEUP LOOKS LIKE A DISASTER...I HAVE SENT A COMPLAINT TO THE CONSUMERS PROTECTION DIVISION-MEANWHILE THE DOCTOR HAS WALKED OFF WITH MILLIONS OF OUR UNSUSPECTING DOLLARS...SAVE YOUR HARD EARNED MONEY..,19.0,19.0,N,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
Jovan White Musk By JOVAN For Women,Beauty,1.0,It was a fake!,What was delivered to me was not Jovan White Musk. This was a fake!!  I have been using this perfume for years and the one I got is colored water with no scent. I am extremely frustrated and disappointed as I have had no time to get to a store and buy this so decided to order it. I wasted my money and nothing makes me more angry than wasting my time or my money!!,6.0,7.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
Side Comb 2-pack 05,Beauty,1.0,"NOT 4 IN PACK, ONLY 2 PER PACK","Please be aware, there are NOT 4 in a pack as advertised.  There are only two combs per pack, and one is brown and one is black.  So if you are planning on wearing them as a pair, you will have to purchase two packs (unless you don't mind mismatched colors).<br /><br />Otherwise, they are pretty basic, large plastic side combs (5&#34; long). The teeth are very similar to Goody side combs, although the plastic does not seem as flexible.",3.0,3.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
"LANEIGE Multi Cleanser 180ml (4-in-1, makeup removes)",Beauty,1.0,Good product but awful cap that can easily be broken.,"While the product may be fine, the cap design is awful.  The cap is so poorly design that a piece of the internal reinforcement came off upon opening the product.  The cap's screw design is so loose and the two reinforcement mechanism on the inside are so small, now I can't even lock the cap which means it will never travel with me or I may risk it spilling everywhere.  To spend all this money and not be able to take a simple bottle with me is not good at all.  Please redesign the cap!  How can you screw up a simple cap design?",0.0,6.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
H2Ocean 4oz Piercing Aftercare Spray,Beauty,1.0,Never sprayed,We could not get it to spray out and we can't return it.,0.0,0.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
Fashion Fair Forever Matte Lipstick PLATINUM,Beauty,1.0,One Star,Its like putting a mixture of chalk and sticky glue on your lips,1.0,1.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
Regis Designline Powder Boost Volumizer Firm Hold .35oz,Beauty,1.0,It makes your scalp itch like crazy! I would never suggest to buy this,When this item arrived it was almost enpty. It was way too expensive! !! It makes your scalp itch like crazy! I would never suggest to buy this.,0.0,3.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
"OZNaturals Facial Toner- This Natural Skin Toner Contains Vitamin C, Glycolic Acid & Witch Hazel - This Face Toner Is Considered The Most Effective Anti Aging Vitamin C Toner Available!",Beauty,1.0,A bit sticky after spraying on my face. Not ...,"A bit sticky after spraying on my face. Not so much hydrating effect, no brightening effect. I am just using it because I missed the timeline to return the product.",2.0,3.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
7-in-1 Skin Lightening Age Spots & Melasma Cream,Beauty,1.0,One Star,No effect on me. I used it for two weeks and dont see any difference.,0.0,0.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
28 Whitestrips Onuge | Lovely Smile Professional Quality - Double Elastic Teeth Whitening Strips - Revolutionary Advanced No Slip Technology - NEW Formula By Lovely Smile Premium Line,Beauty,1.0,"I'm not sure if it's me, but after using ...","I'm not sure if it's me, but after using these, the front part of my tongue, my lips, and my gums were numb for 3 weeks.  Has anyone else had this feeling?  I tossed them afterwards.",1.0,6.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
"OPI Euro Centrale Collection 2013, You're Such A Budapest",Beauty,1.0,wrong nail polish,Giving this a one star because I recieved the wrong nail polish I got this instead.,0.0,0.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
Beautiful Textures Curl Definer Styling Custard,Beauty,1.0,Defines curls but flakes horribly!,"I love how it's not a thick gel. Glides easily and does define curls. The huge problem is that around 2-3 hours, when it dries, flakes show up all over my hair with little to no effort. I tried to lightly brush them off with my fingers and then more instantly appear. I don't recommend this at all. It's embarrassing. I've tried it on dry hair, wet hair, and even with leave in conditioner. It's just how the gel is. The only thing that attracted me was the big container with low price. Still, I wish I've never bought it and now have to spend more money trying other products. Good luck!",0.0,1.0,N,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
Black XS Cologne by Paco Rabanne for men Colognes,Beauty,1.0,Maybe old or fake,Fast shipping.  Looks real.  I have had the real one in the past and this one smells close but the scent only last a few minutes.  It is either old or fake.  I would stay away.,0.0,2.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
Pink Trim Houndstooth Hanging Cosmetic Makeup Bag,Beauty,1.0,Crappy,So cheaply made.  Looks like I could have gotten it at the Dollar store and it would have been better quality.,0.0,0.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
Curl Aid Curl Activator Gel for Natural & Textured Hair Styles 10.5oz,Beauty,1.0,Not as good as Long Aid,"I ordered this product I have dry coarse curls, and it just sat on my hair and weighed it down. I'm going back to Long Aid, you should too. I did not see any curl definition and it left a greasy residue.",1.0,1.0,N,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
US.online911® Norelco Compatible Replacement Shaver Heads (HQ8),Beauty,1.0,Worse than my old ones,"The blades were trash.  Worse than my old ones.  What a pile of&$?@ ,  They should should punished for such abuse of consumer trust!!!",0.0,0.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
"Tweezerman Cobalt Stainless Nipper Jaw Box Joint, 1/4 Inch",Beauty,1.0,I am very disappointed in this product,"I am very disappointed in this product.  I have done my own manicures and used nippers for decades.  Thinking that my Revlon ones were starting to get dull, I ordered these.  Based on the price and vendor, I thought they would be sharper and better quality than any I had used before - but no - THESE ARE DULL and actually cause hangnails because they don't cut.  I have sent them back - my old Revlon ones are actually much better.",0.0,0.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
Cinthol Limefresh,Beauty,1.0,Not happy with the,When I ordered the listingwas showing pack of 3 .but received only 1 and now the listing is updated to 1!! Not happy with the servicd,0.0,1.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
Babyliss CPD05 Conair Pro Interchangeable 3-in-1 Diffuser,Beauty,1.0,I do not recommend this product at all,"Does not fit well, keeps popping off. I do not recommend this product at all!",0.0,0.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
"Organic Castor Oil - For Hair, Eyelashes, and Eyebrows Growth 1 oz 30ml",Beauty,1.0,One Star,Haven't seen results. Putting on eyebrows. May take longer for results. could take up to 3 months.,2.0,5.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
KeyZone False Eyelashes Makeup Adhesive Eye Lash Glue Beauty Tool,Beauty,1.0,One Star,It was very sticky and stayed that way.,0.0,0.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
Coastal Scents Divine Line Gel Eyeliner,Beauty,1.0,Meh,It arrived in a sealed package but open inside and very dry. I'm not too thrilled about it but usually don't purchase makeup via online.,1.0,1.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
Reviva Labs Body Care Elastin & Collagen Body Firming Lotion 8 fl. oz. (a),Beauty,1.0,One Star,Does not do any more than less expensive over the counter does.,0.0,0.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
Luos Jade Roller Stainless Steel Massager -Rejuvenates Face and Neck Skin,Beauty,1.0,One Star,Handle broke second day...i didn't get to use at all,0.0,0.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
"Argan Oil Shampoo and Hair Conditioner Set - Argan, Jojoba, Almond Oil, Peach Kernel, Keratin - Sulfate Free - Safe for Color Treated, Damaged and Dry Hair - For Women, Men, Teens and All Hair Types",Beauty,1.0,well unfortunatly that was not the case my hair is soft but it looks like almost all my strands are separated like a broom,before i got this i did read the reviews and i kept seeing everyone complaining about how it leaves your hair dry. since i had a gift card i decided why not give it a try especially since everyone has different hair types maybe it may not dry my hair since my hair is very thick. well unfortunatly that was not the case my hair is soft but it looks like almost all my strands are separated like a broom :(. i am not buying this again i did like the smell but other than that not a good product which is a bummer since it has so many good oils :(,8.0,12.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
"Pilaten Blackhead Remover,tearing Style Deep Cleansing Purifying Peel Off the Black Head,acne Treatment,black Mud Face Mask 60g",Beauty,1.0,Really disappointed..,I used for about a month at least 2 times a week. All it did was make my blackheads more prominent.. Really disappointed..,0.0,0.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
Cover Your Gray Fill-In Powder for Men Black (PACK OF 2),Beauty,1.0,Made my hair look blue tint. I Bought two ...,Made my hair look blue tint. I Bought two and wanted to return the one unopened. Between the restocking fee and difficulty they were making it I just decided to keep it. I'll use it for Halloween or something.,0.0,0.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
"DARK SPOT CORRECTOR Best Dark Skin Age Spots Removal for Face, Hands, Body No Hydroquinone Skin Lightening Serum with Natural Age Spots, Brown Spots, Liver Spots",Beauty,1.0,One Star,Used the complete bottle and followed the instructions.  DID NOT EVEN FADE AGE SPOTS.,3.0,3.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
Redken Frizz Dismiss Shampoo,Beauty,1.0,Disappointed,"This was recommended in place of total control, i dislike the smell, but more importantly it doesn't work the same. My hair is still dry and more frizzy, very sad they discontinued total control, which was perfect in all areas:(",2.0,3.0,N,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
BRIGHT CRYSTAL For Women By GIANNI VERSACE,Beauty,1.0,And the reviews are in ..........FAKE !! Do not buy!,"The reviews warned about this perfume being a knock off ,  I didn't want to believe  Amazon would be dishonest about selling any of their products.  I was WRONG.  This Versace perfume smell more like hairspray (alcohol ).  Extremely disappointed.  Would absolutely NOT recommend.",6.0,7.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
"Cailyn Cosmetics Mineral Lipstick, Sensual Blush",Beauty,1.0,Dry,Very dry.  Top broke off after two weeks.,0.0,0.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
*New* ALLURING MEGA Bond Glue Eyelash Extensions Strong & Fast Adhesive,Beauty,1.0,Dont waste your money.,"This glue takes forever to dry and does not hold the lashes on at all. My clients were very disappointed in the outcome, so I ordered from another company and had to do their lashes over for free.",0.0,0.0,Y,1,amazon_reviews_us_Beauty_v1_00.tsv,,,,,,,
